type,timestamp,positions,velocities,torques
STATE_MOTOR,23.289999479427934,"[-0.5000033378601074, 0.20582783222198486, 0.9052157998085022, -0.3984419107437134, -1.3692673746845685e-05, 0.598599374294281]","[-0.0003159244661219418, -0.07038119435310364, -0.005721402354538441, -0.008117331191897392, 0.0001312887907261029, 0.6835687756538391]","[-2.4870038032531738e-05, -0.4188438653945923, -0.2533939480781555, -0.09096299856901169, -0.00011925678700208664, 0.002935214200988412]"
STATE_MOTOR,23.294999479316175,"[-0.500003457069397, 0.20582543313503265, 0.905215322971344, -0.3984599709510803, -1.3264938388601877e-05, 0.6015428304672241]","[-0.0003211342846043408, -0.07130742818117142, -0.0071858614683151245, -0.006503910757601261, 9.13008043426089e-05, 0.5363537073135376]","[2.5257468223571777e-05, -0.417299747467041, -0.25155121088027954, -0.09055516868829727, -0.0001188032329082489, 0.003041066462174058]"
STATE_MOTOR,23.299999479204416,"[-0.5000035166740417, 0.20582017302513123, 0.9052100777626038, -0.3984712064266205, -1.3002711057197303e-05, 0.6038522720336914]","[-0.0003122319467365742, -0.07168498635292053, -0.007861712016165257, -0.00532346498221159, 6.30464346613735e-05, 0.42084363102912903]","[3.1322240829467773e-05, -0.4162845015525818, -0.25032275915145874, -0.09031045436859131, -0.00011802185326814651, 0.003127050818875432]"
STATE_MOTOR,23.304999479092658,"[-0.5000033378601074, 0.20582465827465057, 0.9052073359489441, -0.39841270446777344, -1.4224685401131865e-05, 0.608599066734314]","[-0.0002694408758543432, -0.06871019303798676, -0.003164932131767273, -0.010235858149826527, 0.00018365622963756323, 0.8658409714698792]","[-3.0115246772766113e-05, -0.4173494875431061, -0.24904480576515198, -0.09255965799093246, -0.00010770093649625778, 0.004854334983974695]"
STATE_MOTOR,23.3099994789809,"[-0.5000033378601074, 0.2058282047510147, 0.9052162170410156, -0.3984399437904358, -1.3574619515566155e-05, 0.6123274564743042]","[-0.0003159422194585204, -0.07037395238876343, -0.005689502693712711, -0.00824873335659504, 0.00013259437400847673, 0.6793709397315979]","[-2.4005770683288574e-05, -0.4188273847103119, -0.2533884048461914, -0.09096863865852356, -0.00011921301484107971, 0.0029457767959684134]"
STATE_MOTOR,23.31499947886914,"[-0.500003457069397, 0.2058258056640625, 0.9052157998085022, -0.39845794439315796, -1.3152850442565978e-05, 0.6152527332305908]","[-0.00032100125099532306, -0.0712878555059433, -0.007144941948354244, -0.00664059491828084, 9.318505908595398e-05, 0.5330584049224854]","[2.5212764739990234e-05, -0.41729819774627686, -0.2515646815299988, -0.09056580811738968, -0.0001187734305858612, 0.0030510739888995886]"
STATE_MOTOR,23.31999947875738,"[-0.5000035166740417, 0.20582060515880585, 0.9052106738090515, -0.39846912026405334, -1.2894182873424143e-05, 0.6175479888916016]","[-0.00031211593886837363, -0.0716593936085701, -0.007817801088094711, -0.005464415531605482, 6.534437125083059e-05, 0.41826140880584717]","[3.115832805633545e-05, -0.4162955582141876, -0.25034600496292114, -0.0903240516781807, -0.00011800043284893036, 0.0031366264447569847]"
STATE_MOTOR,23.324999478645623,"[-0.5000033378601074, 0.20582512021064758, 0.9052076935768127, -0.3984110653400421, -1.4093216123001184e-05, 0.622257649898529]","[-0.0002695680013857782, -0.06872044503688812, -0.0031707733869552612, -0.010343840345740318, 0.0001837002782849595, 0.8590659499168396]","[-2.9131770133972168e-05, -0.4173719882965088, -0.24903802573680878, -0.09255050867795944, -0.0001078462228178978, 0.00484964856877923]"
STATE_MOTOR,23.329999478533864,"[-0.5000033378601074, 0.20582857728004456, 0.9052164554595947, -0.39843812584877014, -1.345386408502236e-05, 0.6259568333625793]","[-0.0003156485327053815, -0.0703703835606575, -0.005660033784806728, -0.008370520547032356, 0.00013356620911508799, 0.6740550994873047]","[-2.4139881134033203e-05, -0.4188072085380554, -0.25337350368499756, -0.09097284078598022, -0.00011914689093828201, 0.002956532407552004]"
STATE_MOTOR,23.334999478422105,"[-0.500003457069397, 0.20582616329193115, 0.9052160978317261, -0.39845600724220276, -1.3038667930231895e-05, 0.628859281539917]","[-0.00032074464252218604, -0.07127031683921814, -0.007100380025804043, -0.0067720371298491955, 9.48475135373883e-05, 0.5288889408111572]","[2.467632293701172e-05, -0.41729307174682617, -0.2515713572502136, -0.09057525545358658, -0.00011872593313455582, 0.003061081515625119]"
STATE_MOTOR,23.339999478310347,"[-0.5000035166740417, 0.20582100749015808, 0.9052110910415649, -0.39846715331077576, -1.2783822967321612e-05, 0.6311365365982056]","[-0.0003119624452665448, -0.07163353264331818, -0.007768197916448116, -0.0056034475564956665, 6.745228893123567e-05, 0.41498783230781555]","[3.0800700187683105e-05, -0.41630470752716064, -0.2503669857978821, -0.0903373658657074, -0.0001179669052362442, 0.003146043047308922]"
STATE_MOTOR,23.344999478198588,"[-0.5000033378601074, 0.2058255523443222, 0.9052079319953918, -0.3984096646308899, -1.3958144336356781e-05, 0.6358016729354858]","[-0.00026973907370120287, -0.06873392313718796, -0.0031776465475559235, -0.010439803823828697, 0.000183469383046031, 0.8509644865989685]","[-2.8178095817565918e-05, -0.4173906743526459, -0.24903206527233124, -0.09253758937120438, -0.00010800082236528397, 0.0048422724939882755]"
STATE_MOTOR,23.34999947808683,"[-0.5000033378601074, 0.2058289349079132, 0.9052166938781738, -0.398436576128006, -1.3330231922736857e-05, 0.6394659876823425]","[-0.0003153530415147543, -0.07036659121513367, -0.005628586746752262, -0.00848217774182558, 0.00013429336831904948, 0.6677032113075256]","[-2.428889274597168e-05, -0.4187838137149811, -0.2533540427684784, -0.09097648411989212, -0.00011907704174518585, 0.002967436332255602]"
