type,timestamp,positions,velocities,torques
STATE_MOTOR,20126813.334999952,"[-0.01227184630308513, -0.0007669903939428206, 0.6082233823966567, -0.010737865515199488, 0.06979612584879667, 0.4874125874125874]","[0.23009711818284617, 0.15339807878856412, 0.23009711818284617, 0.30679615757712825, 0.15339807878856412, 0.5368932757599744]","[0.0, 0.0, 0.022814, 0.0, 0.022814, 0.045628]"
STATE_MOTOR,20146893.83799998,"[-0.007669903939428206, 0.005368932757599744, 0.6082233823966567, -0.0046019423636569235, 0.07133010663668231, 0.4916083916083916]","[0.15339807878856412, 0.23009711818284617, 0.0, 0.30679615757712825, 0.07669903939428206, 0.46019423636569234]","[0.0, 0.0, 0.0, 0.0, 0.022814, 0.045628]"
STATE_MOTOR,20166973.95799997,"[-0.006135923151542565, 0.009970875121256667, 0.6097573631845423, -0.0015339807878856412, 0.07286408742456796, 0.4965034965034965]","[0.15339807878856412, 0.23009711818284617, 0.0, 0.23009711818284617, 0.15339807878856412, 0.46019423636569234]","[0.022814, 0.0, 0.0, 0.0, 0.0, 0.045628]"
STATE_MOTOR,20187053.149000008,"[-0.0015339807878856412, 0.01457281748491359, 0.6143593055481993, 0.0046019423636569235, 0.07286408742456796, 0.5013986013986014]","[0.23009711818284617, 0.30679615757712825, 0.23009711818284617, 0.23009711818284617, 0.0, 0.5368932757599744]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20207132.53300005,"[0.0015339807878856412, 0.019174759848570515, 0.6189612479118562, 0.009203884727313847, 0.0743980682124536, 0.5062937062937063]","[0.15339807878856412, 0.15339807878856412, 0.23009711818284617, 0.23009711818284617, 0.0, 0.46019423636569234]","[0.022814, 0.0, 0.0, 0.022814, 0.022814, 0.045628]"
STATE_MOTOR,20227210.635999996,"[0.006135923151542565, 0.023776702212227437, 0.6204952286997418, 0.015339807878856412, 0.07746602978822488, 0.5104895104895105]","[0.15339807878856412, 0.23009711818284617, 0.15339807878856412, 0.30679615757712825, 0.15339807878856412, 0.5368932757599744]","[0.022814, 0.0, 0.0, 0.0, 0.0, 0.022814]"
STATE_MOTOR,20247290.658999987,"[0.009203884727313847, 0.029912625363770002, 0.6235631902755131, 0.019941750242513333, 0.07900001057611052, 0.5146853146853146]","[0.23009711818284617, 0.30679615757712825, 0.07669903939428206, 0.30679615757712825, 0.15339807878856412, 0.5368932757599744]","[0.022814, 0.0, 0.0, 0.022814, 0.0, 0.045628]"
STATE_MOTOR,20267369.050999947,"[0.01227184630308513, 0.03144660615165564, 0.6266311518512844, 0.026077673394055898, 0.08053399136399617, 0.5188811188811189]","[0.15339807878856412, 0.23009711818284617, 0.23009711818284617, 0.23009711818284617, 0.0, 0.38349519697141027]","[0.0, 0.0, 0.0, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,20287447.66600005,"[0.01687378866674205, 0.03604854851531257, 0.6281651326391701, 0.030679615757712823, 0.08053399136399617, 0.5237762237762238]","[0.23009711818284617, 0.15339807878856412, 0.07669903939428206, 0.23009711818284617, 0.07669903939428206, 0.46019423636569234]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20307527.17799999,"[0.019941750242513333, 0.04065049087896949, 0.6296991134270556, 0.0337475773334841, 0.08053399136399617, 0.527972027972028]","[0.15339807878856412, 0.15339807878856412, 0.0, 0.23009711818284617, 0.0, 0.5368932757599744]","[0.022814, 0.0, 0.0, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,20327605.792999975,"[0.02454369260617026, 0.045252433242626414, 0.6327670750028269, 0.03834951969714103, 0.08053399136399617, 0.5321678321678321]","[0.23009711818284617, 0.15339807878856412, 0.23009711818284617, 0.23009711818284617, 0.0, 0.46019423636569234]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20347684.407999963,"[0.02761165418194154, 0.049854375606283335, 0.6358350365785983, 0.04295146206079795, 0.08053399136399617, 0.5363636363636364]","[0.15339807878856412, 0.23009711818284617, 0.15339807878856412, 0.23009711818284617, 0.0, 0.46019423636569234]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20367763.95200002,"[0.032213596545598466, 0.05292233718205462, 0.6358350365785983, 0.047553404424454875, 0.08053399136399617, 0.5398601398601398]","[0.15339807878856412, 0.15339807878856412, 0.0, 0.23009711818284617, 0.0, 0.46019423636569234]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20387846.983000033,"[0.035281558121369745, 0.05752427954571154, 0.6389029981543696, 0.052155346788111796, 0.08053399136399617, 0.544055944055944]","[0.15339807878856412, 0.23009711818284617, 0.07669903939428206, 0.15339807878856412, 0.0, 0.38349519697141027]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20407927.199000027,"[0.03834951969714103, 0.062126221909368465, 0.6419709597301408, 0.05829126993965436, 0.08053399136399617, 0.5475524475524476]","[0.23009711818284617, 0.23009711818284617, 0.23009711818284617, 0.23009711818284617, 0.0, 0.46019423636569234]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20428008.47000001,"[0.04295146206079795, 0.06519418348513975, 0.6435049405180264, 0.06289321230331128, 0.0820679721518818, 0.5503496503496503]","[0.15339807878856412, 0.15339807878856412, 0.07669903939428206, 0.30679615757712825, 0.0, 0.30679615757712825]","[0.022814, 0.0, 0.0, 0.0, 0.0, 0.0]"
STATE_MOTOR,20448087.246,"[0.04601942363656923, 0.06979612584879667, 0.6435049405180264, 0.06596117387908257, 0.0820679721518818, 0.5538461538461539]","[0.23009711818284617, 0.15339807878856412, 0.0, 0.23009711818284617, 0.07669903939428206, 0.30679615757712825]","[0.022814, 0.0, 0.0, 0.022814, 0.0, 0.022814]"
STATE_MOTOR,20468166.75699995,"[0.05062136600022616, 0.0743980682124536, 0.6435049405180264, 0.07056311624273949, 0.0820679721518818, 0.5566433566433566]","[0.15339807878856412, 0.30679615757712825, 0.0, 0.15339807878856412, 0.0, 0.30679615757712825]","[0.022814, 0.0, 0.0, 0.022814, 0.0, 0.022814]"
STATE_MOTOR,20488246.075999998,"[0.05368932757599744, 0.07746602978822488, 0.6450389213059121, 0.07363107781851078, 0.0820679721518818, 0.5594405594405595]","[0.15339807878856412, 0.15339807878856412, 0.07669903939428206, 0.15339807878856412, 0.0, 0.30679615757712825]","[0.022814, 0.0, 0.0, 0.0, 0.0, 0.022814]"
STATE_MOTOR,20508325.427000046,"[0.056757289151768725, 0.07900001057611052, 0.6450389213059121, 0.07669903939428206, 0.08053399136399617, 0.5615384615384615]","[0.15339807878856412, 0.07669903939428206, 0.0, 0.15339807878856412, 0.0, 0.23009711818284617]","[0.0, 0.0, 0.0, 0.022814, 0.0, 0.0]"
STATE_MOTOR,20528404.52199996,"[0.059825250727540004, 0.08513593372765309, 0.6450389213059121, 0.07976700097005333, 0.08053399136399617, 0.5636363636363636]","[0.15339807878856412, 0.23009711818284617, 0.0, 0.15339807878856412, -0.07669903939428206, 0.23009711818284617]","[0.022814, 0.022814, 0.022814, 0.0, 0.0, 0.0]"
STATE_MOTOR,20548484.28900004,"[0.06289321230331128, 0.08820389530342436, 0.6465729020937977, 0.08436894333371026, 0.08053399136399617, 0.5657342657342658]","[0.23009711818284617, 0.23009711818284617, 0.0, 0.23009711818284617, 0.0, 0.23009711818284617]","[0.022814, 0.0, 0.022814, 0.0, 0.0, 0.022814]"
STATE_MOTOR,20568563.54399997,"[0.06596117387908257, 0.09127185687919565, 0.649640863669569, 0.0859029241215959, 0.08053399136399617, 0.5678321678321678]","[0.15339807878856412, 0.07669903939428206, 0.15339807878856412, 0.07669903939428206, 0.0, 0.23009711818284617]","[0.022814, 0.0, 0.0, 0.022814, 0.0, 0.022814]"
STATE_MOTOR,20588642.89400003,"[0.07056311624273949, 0.09433981845496693, 0.649640863669569, 0.08897088569736719, 0.08053399136399617, 0.5692307692307692]","[0.15339807878856412, 0.23009711818284617, 0.07669903939428206, 0.15339807878856412, 0.0, 0.07669903939428206]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20608722.661000002,"[0.07363107781851078, 0.09740778003073822, 0.6511748444574547, 0.09203884727313846, 0.08053399136399617, 0.5699300699300699]","[0.15339807878856412, 0.15339807878856412, 0.07669903939428206, 0.15339807878856412, 0.0, 0.15339807878856412]","[0.022814, 0.0, 0.0, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,20628801.371999998,"[0.07669903939428206, 0.10200972239439514, 0.6511748444574547, 0.09510680884890975, 0.08053399136399617, 0.5706293706293706]","[0.23009711818284617, 0.15339807878856412, 0.0, 0.15339807878856412, 0.0, 0.07669903939428206]","[0.0, 0.022814, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20648879.89099998,"[0.07976700097005333, 0.10354370318228077, 0.6511748444574547, 0.09664078963679539, 0.07746602978822488, 0.5720279720279721]","[0.15339807878856412, 0.15339807878856412, 0.0, 0.07669903939428206, -0.07669903939428206, 0.07669903939428206]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20668960.00899999,"[0.08283496254582462, 0.10661166475805206, 0.6511748444574547, 0.09817477042468103, 0.07593204900033923, 0.5720279720279721]","[0.15339807878856412, 0.15339807878856412, 0.0, 0.07669903939428206, -0.07669903939428206, 0.07669903939428206]","[0.0, 0.022814, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20689038.687999982,"[0.0859029241215959, 0.1081456455459377, 0.6511748444574547, 0.09817477042468103, 0.0743980682124536, 0.5720279720279721]","[0.15339807878856412, 0.07669903939428206, 0.0, 0.0, -0.15339807878856412, 0.0]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20709117.238999967,"[0.08897088569736719, 0.10967962633382335, 0.6511748444574547, 0.10124273200045232, 0.07133010663668231, 0.5720279720279721]","[0.07669903939428206, 0.0, 0.0, 0.15339807878856412, 0.0, 0.0]","[0.0, 0.0, 0.022814, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20729202.126000017,"[0.09050486648525283, 0.11274758790959462, 0.6511748444574547, 0.10124273200045232, 0.06826214506091104, 0.5720279720279721]","[0.15339807878856412, 0.15339807878856412, 0.0, 0.0, -0.23009711818284617, 0.0]","[0.022814, 0.0, 0.022814, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20749279.65300003,"[0.09357282806102411, 0.1158155494853659, 0.6511748444574547, 0.10124273200045232, 0.06672816427302539, 0.5713286713286714]","[0.15339807878856412, 0.15339807878856412, 0.0, 0.0, -0.07669903939428206, 0.0]","[0.022814, 0.0, 0.0, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20769359.323999994,"[0.09664078963679539, 0.1158155494853659, 0.6511748444574547, 0.10124273200045232, 0.062126221909368465, 0.5706293706293706]","[0.15339807878856412, 0.07669903939428206, 0.0, 0.0, -0.15339807878856412, -0.15339807878856412]","[0.0, 0.0, 0.0, 0.0, 0.022814, 0.045628]"
STATE_MOTOR,20789439.474000007,"[0.09970875121256667, 0.11734953027325154, 0.6511748444574547, 0.10124273200045232, 0.059058260333597186, 0.5692307692307692]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.15339807878856412, -0.15339807878856412]","[0.0, 0.0, 0.022814, 0.0, 0.022814, 0.0]"
STATE_MOTOR,20809517.960999984,"[0.10277671278833796, 0.11888351106113719, 0.6511748444574547, 0.10124273200045232, 0.05752427954571154, 0.5678321678321678]","[0.07669903939428206, 0.15339807878856412, 0.0, 0.0, -0.15339807878856412, -0.07669903939428206]","[0.0, 0.0, 0.022814, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20829596.767999988,"[0.10584467436410924, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.05445631796994026, 0.5657342657342658]","[0.23009711818284617, 0.15339807878856412, 0.0, 0.0, -0.15339807878856412, -0.23009711818284617]","[0.0, 0.0, 0.022814, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20849676.470999952,"[0.10891263593988051, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.05138835639416898, 0.5629370629370629]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.07669903939428206, -0.30679615757712825]","[0.0, 0.0, 0.022814, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20869756.39800005,"[0.11044661672776616, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.04678641403051206, 0.5601398601398602]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.23009711818284617, -0.30679615757712825]","[0.0, 0.0, 0.045628, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20889837.31600001,"[0.1119805975156518, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.045252433242626414, 0.5573426573426573]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.15339807878856412, -0.23009711818284617]","[0.022814, 0.0, 0.045628, 0.0, 0.0, 0.022814]"
STATE_MOTOR,20909915.80299999,"[0.11504855909142309, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.04371845245474077, 0.5545454545454546]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.07669903939428206, -0.30679615757712825]","[0.022814, 0.0, 0.045628, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,20929994.609999996,"[0.11658253987930872, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.03911651009108385, 0.5517482517482517]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.07669903939428206, -0.38349519697141027]","[0.0, 0.022814, 0.068442, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,20950076.904999945,"[0.11965050145508001, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.03451456772742693, 0.5482517482517483]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.23009711818284617, -0.30679615757712825]","[0.022814, 0.0, 0.068442, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,20970160.351999994,"[0.12118448224296564, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.03144660615165564, 0.544055944055944]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.23009711818284617, -0.46019423636569234]","[0.0, 0.0, 0.068442, 0.045628, 0.022814, 0.045628]"
STATE_MOTOR,20990239.31900001,"[0.12425244381873693, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.028378644575884363, 0.5405594405594406]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.23009711818284617, -0.38349519697141027]","[0.022814, 0.022814, 0.091256, 0.068442, 0.045628, 0.022814]"
STATE_MOTOR,21010320.781000018,"[0.12578642460662257, 0.12195147263690848, 0.6511748444574547, 0.10124273200045232, 0.023776702212227437, 0.5370629370629371]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.15339807878856412, -0.38349519697141027]","[0.022814, 0.022814, 0.091256, 0.045628, 0.0, 0.045628]"
STATE_MOTOR,21030400.19599996,"[0.1273204053945082, 0.12195147263690848, 0.6511748444574547, 0.09817477042468103, 0.020708740636456155, 0.5328671328671328]","[0.07669903939428206, 0.0, 0.0, -0.15339807878856412, -0.15339807878856412, -0.46019423636569234]","[0.0, 0.0, 0.136884, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,21050481.30700004,"[0.12885438618239387, 0.12195147263690848, 0.6511748444574547, 0.09510680884890975, 0.016106798272799233, 0.527972027972028]","[0.07669903939428206, 0.0, 0.0, -0.15339807878856412, -0.15339807878856412, -0.38349519697141027]","[0.0, 0.0, 0.136884, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,21070559.40999999,"[0.1303883669702795, 0.12195147263690848, 0.6511748444574547, 0.09203884727313846, 0.011504855909142308, 0.5244755244755245]","[0.15339807878856412, 0.0, 0.0, -0.07669903939428206, -0.15339807878856412, -0.5368932757599744]","[0.022814, 0.022814, 0.136884, 0.068442, 0.022814, 0.022814]"
STATE_MOTOR,21090637.54500005,"[0.13192234775816514, 0.12195147263690848, 0.6511748444574547, 0.08897088569736719, 0.008436894333371026, 0.5202797202797202]","[0.0, 0.0, 0.0, -0.23009711818284617, -0.23009711818284617, -0.38349519697141027]","[0.0, 0.022814, 0.182512, 0.045628, 0.022814, 0.045628]"
STATE_MOTOR,21110794.466000017,"[0.13345632854605077, 0.12195147263690848, 0.649640863669569, 0.08436894333371026, 0.003834951969714103, 0.5160839160839161]","[0.07669903939428206, 0.0, 0.0, -0.15339807878856412, -0.23009711818284617, -0.46019423636569234]","[0.022814, 0.022814, 0.273768, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,21130873.304000035,"[0.1349903093339364, 0.12195147263690848, 0.6481068828816834, 0.08130098175793898, -0.0007669903939428206, 0.5104895104895105]","[0.07669903939428206, 0.0, -0.07669903939428206, -0.15339807878856412, -0.15339807878856412, -0.5368932757599744]","[0.022814, 0.022814, 0.182512, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,21150952.526999958,"[0.1349903093339364, 0.12195147263690848, 0.6450389213059121, 0.07669903939428206, -0.003834951969714103, 0.5062937062937063]","[0.07669903939428206, 0.0, -0.15339807878856412, -0.23009711818284617, -0.23009711818284617, -0.46019423636569234]","[0.022814, 0.045628, 0.159698, 0.045628, 0.022814, 0.045628]"
STATE_MOTOR,21171031.974000014,"[0.13652429012182207, 0.12348545342479411, 0.6419709597301408, 0.07363107781851078, -0.008436894333371026, 0.5020979020979021]","[0.0, 0.0, -0.15339807878856412, -0.23009711818284617, -0.15339807878856412, -0.46019423636569234]","[0.0, 0.045628, 0.159698, 0.045628, 0.0, 0.045628]"
STATE_MOTOR,21191111.933000002,"[0.13652429012182207, 0.12348545342479411, 0.6373690173664839, 0.06902913545485385, -0.011504855909142308, 0.4972027972027972]","[0.07669903939428206, 0.07669903939428206, -0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.5368932757599744]","[0.022814, 0.045628, 0.11407, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,21211191.15600004,"[0.13652429012182207, 0.12348545342479411, 0.6343010557907126, 0.06442719309119693, -0.016106798272799233, 0.49230769230769234]","[0.0, 0.0, -0.23009711818284617, -0.23009711818284617, -0.23009711818284617, -0.5368932757599744]","[0.022814, 0.045628, 0.159698, 0.068442, 0.022814, 0.022814]"
STATE_MOTOR,21231270.79400001,"[0.13652429012182207, 0.12348545342479411, 0.6296991134270556, 0.059825250727540004, -0.019174759848570515, 0.4881118881118881]","[0.0, 0.0, -0.15339807878856412, -0.23009711818284617, -0.15339807878856412, -0.46019423636569234]","[0.022814, 0.068442, 0.159698, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,21251349.505000006,"[0.13652429012182207, 0.12348545342479411, 0.6250971710633988, 0.05522330836388308, -0.023776702212227437, 0.48391608391608393]","[0.0, 0.0, -0.23009711818284617, -0.23009711818284617, -0.23009711818284617, -0.46019423636569234]","[0.0, 0.068442, 0.11407, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,21271429.431999993,"[0.13652429012182207, 0.12348545342479411, 0.6204952286997418, 0.05062136600022616, -0.02684466378799872, 0.4797202797202797]","[0.0, 0.0, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, -0.5368932757599744]","[0.022814, 0.068442, 0.11407, 0.045628, 0.022814, 0.045628]"
STATE_MOTOR,21291508.527000017,"[0.1380582709097077, 0.12348545342479411, 0.6174272671239706, 0.04601942363656923, -0.03144660615165564, 0.47482517482517483]","[0.0, 0.0, -0.15339807878856412, -0.23009711818284617, -0.23009711818284617, -0.46019423636569234]","[0.022814, 0.091256, 0.136884, 0.068442, 0.022814, 0.022814]"
STATE_MOTOR,21311587.90999996,"[0.13959225169759334, 0.12348545342479411, 0.6128253247603136, 0.03988350048502667, -0.03451456772742693, 0.4706293706293706]","[0.07669903939428206, 0.0, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, -0.46019423636569234]","[0.0, 0.11407, 0.159698, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,21331666.715999972,"[0.14112623248547898, 0.12348545342479411, 0.6097573631845423, 0.035281558121369745, -0.037582529303198206, 0.4664335664335664]","[0.07669903939428206, 0.0, -0.15339807878856412, -0.23009711818284617, -0.15339807878856412, -0.46019423636569234]","[0.0, 0.11407, 0.136884, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,21351744.691000022,"[0.14419419406125028, 0.12348545342479411, 0.6051554208208855, 0.030679615757712823, -0.04065049087896949, 0.46223776223776225]","[0.15339807878856412, 0.0, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, -0.46019423636569234]","[0.0, 0.11407, 0.136884, 0.068442, 0.022814, 0.022814]"
STATE_MOTOR,21371823.849999942,"[0.14572817484913592, 0.12348545342479411, 0.6020874592451142, 0.02454369260617026, -0.045252433242626414, 0.458041958041958]","[0.07669903939428206, 0.0, -0.15339807878856412, -0.23009711818284617, -0.23009711818284617, -0.46019423636569234]","[0.0, 0.159698, 0.159698, 0.068442, 0.0, 0.022814]"
STATE_MOTOR,21391903.521000016,"[0.14572817484913592, 0.12348545342479411, 0.5974855168814572, 0.019941750242513333, -0.04832039481839769, 0.45454545454545453]","[0.07669903939428206, 0.0, -0.23009711818284617, -0.30679615757712825, -0.15339807878856412, -0.38349519697141027]","[0.0, 0.22814, 0.136884, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,21411982.774999958,"[0.14572817484913592, 0.12348545342479411, 0.5913495937299147, 0.015339807878856412, -0.05138835639416898, 0.45104895104895104]","[0.0, 0.0, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, -0.38349519697141027]","[0.0, 0.182512, 0.11407, 0.068442, 0.022814, 0.022814]"
STATE_MOTOR,21432063.53400001,"[0.14572817484913592, 0.12348545342479411, 0.5882816321541434, 0.010737865515199488, -0.05445631796994026, 0.44755244755244755]","[0.0, 0.0, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, -0.30679615757712825]","[0.022814, 0.205326, 0.159698, 0.045628, 0.022814, 0.0]"
STATE_MOTOR,21452141.86099997,"[0.14572817484913592, 0.12348545342479411, 0.5836796897904865, 0.006135923151542565, -0.05752427954571154, 0.44475524475524475]","[0.0, 0.0, -0.23009711818284617, -0.30679615757712825, -0.15339807878856412, -0.38349519697141027]","[0.0, 0.22814, 0.11407, 0.0, 0.022814, 0.0]"
STATE_MOTOR,21472223.195999958,"[0.14419419406125028, 0.12348545342479411, 0.5790777474268295, 0.0, -0.059058260333597186, 0.44195804195804195]","[0.0, 0.0, -0.15339807878856412, -0.23009711818284617, -0.07669903939428206, -0.38349519697141027]","[0.0, 0.250954, 0.136884, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,21492302.033999976,"[0.14419419406125028, 0.12195147263690848, 0.5744758050631726, -0.0046019423636569235, -0.0636602026972541, 0.43916083916083914]","[-0.07669903939428206, -0.07669903939428206, -0.15339807878856412, -0.23009711818284617, -0.23009711818284617, -0.30679615757712825]","[0.022814, 0.273768, 0.159698, 0.045628, 0.0, 0.0]"
STATE_MOTOR,21512382.21699998,"[0.14419419406125028, 0.12195147263690848, 0.5698738626995157, -0.009203884727313847, -0.06519418348513975, 0.4370629370629371]","[0.0, 0.0, -0.23009711818284617, -0.23009711818284617, -0.07669903939428206, -0.23009711818284617]","[0.0, 0.365024, 0.159698, 0.045628, 0.0, 0.0]"
STATE_MOTOR,21532461.18300001,"[0.14419419406125028, 0.11888351106113719, 0.5652719203358587, -0.01380582709097077, -0.06672816427302539, 0.43496503496503497]","[0.0, -0.07669903939428206, -0.23009711818284617, -0.23009711818284617, -0.07669903939428206, -0.30679615757712825]","[0.022814, 0.387838, 0.159698, 0.068442, 0.0, 0.022814]"
STATE_MOTOR,21552539.861000013,"[0.14419419406125028, 0.1158155494853659, 0.5622039587600874, -0.019941750242513333, -0.07133010663668231, 0.43286713286713285]","[0.0, -0.23009711818284617, -0.15339807878856412, -0.30679615757712825, -0.15339807878856412, -0.23009711818284617]","[0.0, 0.296582, 0.136884, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,21572621.643000048,"[0.14419419406125028, 0.11121360712170898, 0.5576020163964306, -0.02454369260617026, -0.0743980682124536, 0.4314685314685315]","[0.0, -0.23009711818284617, -0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.23009711818284617]","[0.0, 0.296582, 0.136884, 0.068442, 0.022814, 0.0]"
STATE_MOTOR,21592701.089999992,"[0.14419419406125028, 0.10661166475805206, 0.5530000740327736, -0.02914563496982718, -0.0743980682124536, 0.43006993006993005]","[0.0, -0.15339807878856412, -0.23009711818284617, -0.23009711818284617, -0.07669903939428206, -0.15339807878856412]","[0.0, 0.296582, 0.182512, 0.068442, 0.0, 0.0]"
STATE_MOTOR,21612782.68000001,"[0.14419419406125028, 0.10200972239439514, 0.5483981316691167, -0.032213596545598466, -0.07593204900033923, 0.4286713286713287]","[0.0, -0.30679615757712825, -0.23009711818284617, -0.30679615757712825, -0.07669903939428206, -0.15339807878856412]","[0.0, 0.22814, 0.136884, 0.045628, 0.0, 0.0]"
STATE_MOTOR,21632861.742000047,"[0.14419419406125028, 0.09740778003073822, 0.5437961893054598, -0.03681553890925539, -0.07900001057611052, 0.427972027972028]","[0.0, -0.23009711818284617, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, -0.15339807878856412]","[0.0, 0.22814, 0.136884, 0.068442, 0.0, 0.0]"
STATE_MOTOR,21652939.42799997,"[0.14419419406125028, 0.0928058376670813, 0.5391942469418028, -0.04295146206079795, -0.08053399136399617, 0.42727272727272725]","[0.0, -0.23009711818284617, -0.23009711818284617, -0.23009711818284617, -0.07669903939428206, -0.07669903939428206]","[0.0, 0.205326, 0.136884, 0.045628, 0.022814, 0.0]"
STATE_MOTOR,21673018.233999982,"[0.14419419406125028, 0.08820389530342436, 0.5345923045781459, -0.04601942363656923, -0.0820679721518818, 0.42727272727272725]","[0.0, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, -0.07669903939428206, 0.0]","[0.0, 0.22814, 0.136884, 0.045628, 0.022814, 0.0]"
STATE_MOTOR,21693099.985000003,"[0.14419419406125028, 0.08360195293976744, 0.529990362214489, -0.05062136600022616, -0.0820679721518818, 0.42727272727272725]","[0.0, -0.15339807878856412, -0.23009711818284617, -0.23009711818284617, 0.0, 0.0]","[0.022814, 0.22814, 0.11407, 0.068442, 0.022814, 0.0]"
STATE_MOTOR,21713193.09499995,"[0.14419419406125028, 0.07900001057611052, 0.5269224006387178, -0.05522330836388308, -0.0820679721518818, 0.42727272727272725]","[0.0, -0.23009711818284617, -0.15339807878856412, -0.23009711818284617, 0.0, 0.0]","[0.022814, 0.250954, 0.159698, 0.045628, 0.022814, 0.0]"
STATE_MOTOR,21733273.276999965,"[0.14419419406125028, 0.07593204900033923, 0.5223204582750608, -0.05829126993965436, -0.0820679721518818, 0.42727272727272725]","[0.0, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, 0.0, 0.0]","[0.0, 0.296582, 0.136884, 0.045628, 0.022814, 0.0]"
STATE_MOTOR,21753353.075999938,"[0.14266021327336462, 0.06979612584879667, 0.5177185159114038, -0.06289321230331128, -0.0820679721518818, 0.42727272727272725]","[0.0, -0.23009711818284617, -0.23009711818284617, -0.23009711818284617, 0.0, 0.0]","[0.022814, 0.250954, 0.182512, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,21773433.57799998,"[0.14112623248547898, 0.06672816427302539, 0.513116573547747, -0.06596117387908257, -0.0820679721518818, 0.42727272727272725]","[-0.15339807878856412, -0.23009711818284617, -0.23009711818284617, -0.15339807878856412, 0.0, 0.0]","[0.0, 0.22814, 0.182512, 0.045628, 0.022814, 0.045628]"
