type,timestamp,positions,velocities,torques
STATE_MOTOR,11.834999735467136,"[0.11497959494590759, -0.024213241413235664, 0.5769433379173279, -0.10149908065795898, 0.08578138053417206, 0.4568324387073517]","[-0.11676958948373795, -0.23721586167812347, 0.13699883222579956, -0.036432839930057526, -0.04368254542350769, 0.147104412317276]","[0.039630331099033356, -0.43903204798698425, -0.4108548164367676, -0.1081952452659607, -0.0007266339380294085, 0.0032369247637689114]"
STATE_MOTOR,11.839999735355377,"[0.1144629493355751, -0.02499949187040329, 0.5776617527008057, -0.10167615115642548, 0.08559438586235046, 0.45746710896492004]","[-0.09499151259660721, -0.19683417677879333, 0.09654011577367783, -0.02793923020362854, -0.03428588807582855, 0.11536173522472382]","[0.05505045875906944, -0.44308021664619446, -0.40559205412864685, -0.10702359676361084, -0.0009068967774510384, 0.003246387466788292]"
STATE_MOTOR,11.844999735243618,"[0.11384621262550354, -0.02632916532456875, 0.5789592266082764, -0.1019199937582016, 0.08514390885829926, 0.45883628726005554]","[-0.13414087891578674, -0.3327968120574951, 0.2385677546262741, -0.04452846199274063, -0.0820184201002121, 0.24960944056510925]","[-0.09889373183250427, -0.56707763671875, -0.36000096797943115, -0.10076286643743515, 0.00012045609764754772, 0.004267747048288584]"
STATE_MOTOR,11.84999973513186,"[0.11315874010324478, -0.027582643553614616, 0.5801595449447632, -0.10213011503219604, 0.08479298651218414, 0.45991262793540955]","[-0.13623139262199402, -0.28475242853164673, 0.18588405847549438, -0.034023597836494446, -0.06403389573097229, 0.19584117829799652]","[-0.004159364849328995, -0.44205933809280396, -0.41367778182029724, -0.10909475386142731, -0.00022516492754220963, 0.00326627679169178]"
STATE_MOTOR,11.854999735020101,"[0.1125233843922615, -0.028577931225299835, 0.5810889005661011, -0.1022970974445343, 0.08451874554157257, 0.46075722575187683]","[-0.12020404636859894, -0.23495826125144958, 0.13452328741550446, -0.026217760518193245, -0.05014106258749962, 0.15361206233501434]","[0.0408235527575016, -0.4377182424068451, -0.410992294549942, -0.10835696756839752, -0.0007213614881038666, 0.003241941099986434]"
STATE_MOTOR,11.859999734908342,"[0.1119917631149292, -0.029354581609368324, 0.5817984342575073, -0.10242975503206253, 0.08430393040180206, 0.461419939994812]","[-0.0977228432893753, -0.1948535442352295, 0.09479775279760361, -0.019880814477801323, -0.03935219347476959, 0.12046753615140915]","[0.05652275308966637, -0.4420797526836395, -0.4060802161693573, -0.10727281123399734, -0.000909475376829505, 0.0032547079026699066]"
STATE_MOTOR,11.864999734796584,"[0.11135659366846085, -0.030670030042529106, 0.5830672979354858, -0.10258375108242035, 0.08379701524972916, 0.4628421366214752]","[-0.13812175393104553, -0.3297692537307739, 0.2331739366054535, -0.027968715876340866, -0.09233299642801285, 0.25926679372787476]","[-0.10139559209346771, -0.5640442371368408, -0.3599777817726135, -0.1004442423582077, 0.00010646297596395016, 0.004250742960721254]"
STATE_MOTOR,11.869999734684825,"[0.11064910888671875, -0.03190977871417999, 0.5842470526695251, -0.10272208601236343, 0.08340170234441757, 0.46396005153656006]","[-0.1401456594467163, -0.2819334864616394, 0.18210740387439728, -0.020956173539161682, -0.07211504131555557, 0.203419491648674]","[-0.0040298812091350555, -0.4402914345264435, -0.4132543206214905, -0.10911350697278976, -0.00020084809511899948, 0.003267910797148943]"
STATE_MOTOR,11.874999734573066,"[0.10999584197998047, -0.032892677932977676, 0.5851624608039856, -0.10283228754997253, 0.08309265226125717, 0.46483728289604187]","[-0.12355546653270721, -0.23243415355682373, 0.13190971314907074, -0.015890657901763916, -0.056476887315511703, 0.15955747663974762]","[0.04199567809700966, -0.43645238876342773, -0.4110974669456482, -0.10850612819194794, -0.000715710804797709, 0.003247625660151243]"
STATE_MOTOR,11.879999734461308,"[0.10944961756467819, -0.03365851938724518, 0.5858626365661621, -0.1029200479388237, 0.08285055309534073, 0.4655255973339081]","[-0.10038276761770248, -0.19265782833099365, 0.09296705573797226, -0.01173132099211216, -0.04432133585214615, 0.12513165175914764]","[0.057951100170612335, -0.441137433052063, -0.40655943751335144, -0.10751557350158691, -0.0009114673594012856, 0.003263823688030243]"
STATE_MOTOR,11.884999734349549,"[0.10879644006490707, -0.03495794162154198, 0.5871018171310425, -0.10298413783311844, 0.08228828012943268, 0.46699488162994385]","[-0.1420055329799652, -0.3263750374317169, 0.2275381088256836, -0.011372195556759834, -0.10245393216609955, 0.2678326368331909]","[-0.1038067415356636, -0.5609418153762817, -0.36002117395401, -0.10012325644493103, 9.327777661383152e-05, 0.0042315260507166386]"
STATE_MOTOR,11.88999973423779,"[0.10806947201490402, -0.036182284355163574, 0.5882599353790283, -0.10305050760507584, 0.08184941858053207, 0.46814969182014465]","[-0.14395536482334137, -0.278812050819397, 0.1781442016363144, -0.007856574840843678, -0.08004483580589294, 0.21013861894607544]","[-0.0038858167827129364, -0.4386020004749298, -0.4128243327140808, -0.1091272383928299, -0.00017638271674513817, 0.003270585322752595]"
STATE_MOTOR,11.894999734126031,"[0.10739878565073013, -0.037151455879211426, 0.589160680770874, -0.10310377925634384, 0.08150622993707657, 0.46905583143234253]","[-0.1268102526664734, -0.22967323660850525, 0.12915997207164764, -0.005537786521017551, -0.06269451975822449, 0.16482748091220856]","[0.043135546147823334, -0.43527135252952576, -0.4112054109573364, -0.10865321755409241, -0.0007095895707607269, 0.003254429902881384]"
STATE_MOTOR,11.899999734014273,"[0.10683839023113251, -0.03790545091032982, 0.589850902557373, -0.10314655303955078, 0.08123733848333359, 0.4697668254375458]","[-0.10296124219894409, -0.19027890264987946, 0.09103324264287949, -0.0035618883557617664, -0.04919855296611786, 0.1292663961648941]","[0.05932774767279625, -0.44027572870254517, -0.40705230832099915, -0.10775844752788544, -0.000912811141461134, 0.003274023300036788]"
STATE_MOTOR,11.904999733902514,"[0.10616768896579742, -0.03918696567416191, 0.5910587310791016, -0.10312040150165558, 0.08062054216861725, 0.4712774157524109]","[-0.14578473567962646, -0.3225894272327423, 0.22157350182533264, 0.0053151496686041355, -0.1124231368303299, 0.2753537893295288]","[-0.10613356530666351, -0.5577051043510437, -0.3601136803627014, -0.09978819638490677, 8.064508438110352e-05, 0.004209548234939575]"
