type,timestamp,positions
CONTROL,12.154999728314579,"[0.065567, -0.093415, 0.626649, -0.08256, 0.045489, 0.531933]"
CONTROL,12.15999972820282,"[0.062156, -0.096188, 0.629111, -0.079196, 0.04203, 0.536132]"
CONTROL,12.164999728091061,"[0.062156, -0.096188, 0.629111, -0.079196, 0.04203, 0.536132]"
CONTROL,12.169999727979302,"[0.062156, -0.096188, 0.629111, -0.079196, 0.04203, 0.536132]"
CONTROL,12.174999727867544,"[0.062156, -0.096188, 0.629111, -0.079196, 0.04203, 0.536132]"
CONTROL,12.179999727755785,"[0.058706, -0.098824, 0.631446, -0.075632, 0.038491, 0.540187]"
CONTROL,12.184999727644026,"[0.058706, -0.098824, 0.631446, -0.075632, 0.038491, 0.540187]"
CONTROL,12.189999727532268,"[0.058706, -0.098824, 0.631446, -0.075632, 0.038491, 0.540187]"
CONTROL,12.194999727420509,"[0.058706, -0.098824, 0.631446, -0.075632, 0.038491, 0.540187]"
CONTROL,12.19999972730875,"[0.055219, -0.101319, 0.633651, -0.071877, 0.034876, 0.544084]"
CONTROL,12.204999727196991,"[0.055219, -0.101319, 0.633651, -0.071877, 0.034876, 0.544084]"
CONTROL,12.209999727085233,"[0.055219, -0.101319, 0.633651, -0.071877, 0.034876, 0.544084]"
CONTROL,12.214999726973474,"[0.055219, -0.101319, 0.633651, -0.071877, 0.034876, 0.544084]"
CONTROL,12.219999726861715,"[0.051696, -0.103671, 0.635724, -0.067941, 0.031195, 0.547807]"
CONTROL,12.224999726749957,"[0.051696, -0.103671, 0.635724, -0.067941, 0.031195, 0.547807]"
CONTROL,12.229999726638198,"[0.051696, -0.103671, 0.635724, -0.067941, 0.031195, 0.547807]"
CONTROL,12.23499972652644,"[0.051696, -0.103671, 0.635724, -0.067941, 0.031195, 0.547807]"
CONTROL,12.23999972641468,"[0.048142, -0.105875, 0.637663, -0.063833, 0.027453, 0.551341]"
CONTROL,12.244999726302922,"[0.048142, -0.105875, 0.637663, -0.063833, 0.027453, 0.551341]"
CONTROL,12.249999726191163,"[0.048142, -0.105875, 0.637663, -0.063833, 0.027453, 0.551341]"
CONTROL,12.254999726079404,"[0.048142, -0.105875, 0.637663, -0.063833, 0.027453, 0.551341]"
CONTROL,12.259999725967646,"[0.044556, -0.107929, 0.639466, -0.059563, 0.023658, 0.554673]"
CONTROL,12.264999725855887,"[0.044556, -0.107929, 0.639466, -0.059563, 0.023658, 0.554673]"
CONTROL,12.269999725744128,"[0.044556, -0.107929, 0.639466, -0.059563, 0.023658, 0.554673]"
CONTROL,12.27499972563237,"[0.044556, -0.107929, 0.639466, -0.059563, 0.023658, 0.554673]"
CONTROL,12.27999972552061,"[0.040943, -0.109829, 0.641132, -0.055143, 0.019817, 0.557788]"
CONTROL,12.284999725408852,"[0.040943, -0.109829, 0.641132, -0.055143, 0.019817, 0.557788]"
CONTROL,12.289999725297093,"[0.040943, -0.109829, 0.641132, -0.055143, 0.019817, 0.557788]"
CONTROL,12.294999725185335,"[0.040943, -0.109829, 0.641132, -0.055143, 0.019817, 0.557788]"
CONTROL,12.299999725073576,"[0.037303, -0.111573, 0.642658, -0.050584, 0.015938, 0.560676]"
CONTROL,12.304999724961817,"[0.037303, -0.111573, 0.642658, -0.050584, 0.015938, 0.560676]"
CONTROL,12.309999724850059,"[0.037303, -0.111573, 0.642658, -0.050584, 0.015938, 0.560676]"
CONTROL,12.3149997247383,"[0.037303, -0.111573, 0.642658, -0.050584, 0.015938, 0.560676]"
CONTROL,12.319999724626541,"[0.033641, -0.113159, 0.644044, -0.045897, 0.012028, 0.563325]"
CONTROL,12.324999724514782,"[0.033641, -0.113159, 0.644044, -0.045897, 0.012028, 0.563325]"
CONTROL,12.329999724403024,"[0.033641, -0.113159, 0.644044, -0.045897, 0.012028, 0.563325]"
CONTROL,12.334999724291265,"[0.033641, -0.113159, 0.644044, -0.045897, 0.012028, 0.563325]"
CONTROL,12.339999724179506,"[0.029956, -0.114584, 0.645287, -0.041094, 0.008094, 0.565723]"
CONTROL,12.344999724067748,"[0.029956, -0.114584, 0.645287, -0.041094, 0.008094, 0.565723]"
CONTROL,12.349999723955989,"[0.029956, -0.114584, 0.645287, -0.041094, 0.008094, 0.565723]"
CONTROL,12.35499972384423,"[0.029956, -0.114584, 0.645287, -0.041094, 0.008094, 0.565723]"
CONTROL,12.359999723732471,"[0.026253, -0.115846, 0.646388, -0.036188, 0.004145, 0.567862]"
CONTROL,12.364999723620713,"[0.026253, -0.115846, 0.646388, -0.036188, 0.004145, 0.567862]"
CONTROL,12.369999723508954,"[0.026253, -0.115846, 0.646388, -0.036188, 0.004145, 0.567862]"
CONTROL,12.374999723397195,"[0.026253, -0.115846, 0.646388, -0.036188, 0.004145, 0.567862]"
CONTROL,12.379999723285437,"[0.022534, -0.116943, 0.647343, -0.031189, 0.000188, 0.569733]"
CONTROL,12.384999723173678,"[0.022534, -0.116943, 0.647343, -0.031189, 0.000188, 0.569733]"
CONTROL,12.38999972306192,"[0.022534, -0.116943, 0.647343, -0.031189, 0.000188, 0.569733]"
CONTROL,12.39499972295016,"[0.022534, -0.116943, 0.647343, -0.031189, 0.000188, 0.569733]"
CONTROL,12.399999722838402,"[0.0188, -0.117874, 0.648153, -0.026112, -0.003769, 0.571329]"
CONTROL,12.404999722726643,"[0.0188, -0.117874, 0.648153, -0.026112, -0.003769, 0.571329]"
CONTROL,12.409999722614884,"[0.0188, -0.117874, 0.648153, -0.026112, -0.003769, 0.571329]"
CONTROL,12.414999722503126,"[0.0188, -0.117874, 0.648153, -0.026112, -0.003769, 0.571329]"
CONTROL,12.419999722391367,"[0.015054, -0.118638, 0.648817, -0.02097, -0.007719, 0.572644]"
CONTROL,12.424999722279608,"[0.015054, -0.118638, 0.648817, -0.02097, -0.007719, 0.572644]"
CONTROL,12.42999972216785,"[0.015054, -0.118638, 0.648817, -0.02097, -0.007719, 0.572644]"
CONTROL,12.43499972205609,"[0.015054, -0.118638, 0.648817, -0.02097, -0.007719, 0.572644]"
CONTROL,12.439999721944332,"[0.011299, -0.119233, 0.649334, -0.015774, -0.011654, 0.573672]"
CONTROL,12.444999721832573,"[0.011299, -0.119233, 0.649334, -0.015774, -0.011654, 0.573672]"
CONTROL,12.449999721720815,"[0.011299, -0.119233, 0.649334, -0.015774, -0.011654, 0.573672]"
CONTROL,12.454999721609056,"[0.011299, -0.119233, 0.649334, -0.015774, -0.011654, 0.573672]"
CONTROL,12.459999721497297,"[0.007537, -0.119659, 0.649704, -0.010538, -0.015566, 0.574409]"
CONTROL,12.464999721385539,"[0.007537, -0.119659, 0.649704, -0.010538, -0.015566, 0.574409]"
CONTROL,12.46999972127378,"[0.007537, -0.119659, 0.649704, -0.010538, -0.015566, 0.574409]"
CONTROL,12.474999721162021,"[0.007537, -0.119659, 0.649704, -0.010538, -0.015566, 0.574409]"
CONTROL,12.479999721050262,"[0.00377, -0.119915, 0.649926, -0.005276, -0.019449, 0.574852]"
CONTROL,12.484999720938504,"[0.00377, -0.119915, 0.649926, -0.005276, -0.019449, 0.574852]"
CONTROL,12.489999720826745,"[0.00377, -0.119915, 0.649926, -0.005276, -0.019449, 0.574852]"
CONTROL,12.494999720714986,"[0.00377, -0.119915, 0.649926, -0.005276, -0.019449, 0.574852]"
CONTROL,12.499999720603228,"[0.0, -0.12, 0.65, -0.0, -0.023294, 0.575]"
CONTROL,12.504999720491469,"[0.0, -0.12, 0.65, -0.0, -0.023294, 0.575]"
CONTROL,12.50999972037971,"[0.0, -0.12, 0.65, -0.0, -0.023294, 0.575]"
CONTROL,12.514999720267951,"[0.0, -0.12, 0.65, -0.0, -0.023294, 0.575]"
CONTROL,12.519999720156193,"[-0.00377, -0.119915, 0.649926, 0.005276, -0.027093, 0.574852]"
CONTROL,12.524999720044434,"[-0.00377, -0.119915, 0.649926, 0.005276, -0.027093, 0.574852]"
CONTROL,12.529999719932675,"[-0.00377, -0.119915, 0.649926, 0.005276, -0.027093, 0.574852]"
CONTROL,12.534999719820917,"[-0.00377, -0.119915, 0.649926, 0.005276, -0.027093, 0.574852]"
CONTROL,12.539999719709158,"[-0.007537, -0.119659, 0.649704, 0.010538, -0.030841, 0.574409]"
CONTROL,12.5449997195974,"[-0.007537, -0.119659, 0.649704, 0.010538, -0.030841, 0.574409]"
CONTROL,12.54999971948564,"[-0.007537, -0.119659, 0.649704, 0.010538, -0.030841, 0.574409]"
CONTROL,12.554999719373882,"[-0.007537, -0.119659, 0.649704, 0.010538, -0.030841, 0.574409]"
CONTROL,12.559999719262123,"[-0.011299, -0.119233, 0.649334, 0.015774, -0.034529, 0.573672]"
CONTROL,12.564999719150364,"[-0.011299, -0.119233, 0.649334, 0.015774, -0.034529, 0.573672]"
CONTROL,12.569999719038606,"[-0.011299, -0.119233, 0.649334, 0.015774, -0.034529, 0.573672]"
CONTROL,12.574999718926847,"[-0.011299, -0.119233, 0.649334, 0.015774, -0.034529, 0.573672]"
CONTROL,12.579999718815088,"[-0.015054, -0.118638, 0.648817, 0.02097, -0.038149, 0.572644]"
CONTROL,12.58499971870333,"[-0.015054, -0.118638, 0.648817, 0.02097, -0.038149, 0.572644]"
CONTROL,12.58999971859157,"[-0.015054, -0.118638, 0.648817, 0.02097, -0.038149, 0.572644]"
CONTROL,12.594999718479812,"[-0.015054, -0.118638, 0.648817, 0.02097, -0.038149, 0.572644]"
CONTROL,12.599999718368053,"[-0.0188, -0.117874, 0.648153, 0.026112, -0.041697, 0.571329]"
CONTROL,12.604999718256295,"[-0.0188, -0.117874, 0.648153, 0.026112, -0.041697, 0.571329]"
CONTROL,12.609999718144536,"[-0.0188, -0.117874, 0.648153, 0.026112, -0.041697, 0.571329]"
CONTROL,12.614999718032777,"[-0.0188, -0.117874, 0.648153, 0.026112, -0.041697, 0.571329]"
CONTROL,12.619999717921019,"[-0.022534, -0.116943, 0.647343, 0.031189, -0.045163, 0.569733]"
CONTROL,12.62499971780926,"[-0.022534, -0.116943, 0.647343, 0.031189, -0.045163, 0.569733]"
CONTROL,12.629999717697501,"[-0.022534, -0.116943, 0.647343, 0.031189, -0.045163, 0.569733]"
CONTROL,12.634999717585742,"[-0.022534, -0.116943, 0.647343, 0.031189, -0.045163, 0.569733]"
CONTROL,12.639999717473984,"[-0.026253, -0.115846, 0.646388, 0.036188, -0.048542, 0.567862]"
CONTROL,12.644999717362225,"[-0.026253, -0.115846, 0.646388, 0.036188, -0.048542, 0.567862]"
CONTROL,12.649999717250466,"[-0.026253, -0.115846, 0.646388, 0.036188, -0.048542, 0.567862]"
CONTROL,12.654999717138708,"[-0.026253, -0.115846, 0.646388, 0.036188, -0.048542, 0.567862]"
CONTROL,12.659999717026949,"[-0.029956, -0.114584, 0.645287, 0.041094, -0.051828, 0.565723]"
CONTROL,12.66499971691519,"[-0.029956, -0.114584, 0.645287, 0.041094, -0.051828, 0.565723]"
CONTROL,12.669999716803432,"[-0.029956, -0.114584, 0.645287, 0.041094, -0.051828, 0.565723]"
CONTROL,12.674999716691673,"[-0.029956, -0.114584, 0.645287, 0.041094, -0.051828, 0.565723]"
CONTROL,12.679999716579914,"[-0.033641, -0.113159, 0.644044, 0.045897, -0.055013, 0.563325]"
CONTROL,12.684999716468155,"[-0.033641, -0.113159, 0.644044, 0.045897, -0.055013, 0.563325]"
CONTROL,12.689999716356397,"[-0.033641, -0.113159, 0.644044, 0.045897, -0.055013, 0.563325]"
CONTROL,12.694999716244638,"[-0.033641, -0.113159, 0.644044, 0.045897, -0.055013, 0.563325]"
CONTROL,12.69999971613288,"[-0.037303, -0.111573, 0.642658, 0.050584, -0.058091, 0.560676]"
CONTROL,12.70499971602112,"[-0.037303, -0.111573, 0.642658, 0.050584, -0.058091, 0.560676]"
CONTROL,12.709999715909362,"[-0.037303, -0.111573, 0.642658, 0.050584, -0.058091, 0.560676]"
CONTROL,12.714999715797603,"[-0.037303, -0.111573, 0.642658, 0.050584, -0.058091, 0.560676]"
CONTROL,12.719999715685844,"[-0.040943, -0.109829, 0.641132, 0.055143, -0.061057, 0.557788]"
CONTROL,12.724999715574086,"[-0.040943, -0.109829, 0.641132, 0.055143, -0.061057, 0.557788]"
CONTROL,12.729999715462327,"[-0.040943, -0.109829, 0.641132, 0.055143, -0.061057, 0.557788]"
CONTROL,12.734999715350568,"[-0.040943, -0.109829, 0.641132, 0.055143, -0.061057, 0.557788]"
